location,sample date,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Dissolved oxygen,Water temperature,measure,value
Somchair,2015-11-18,       1.25,      25.81,      10.45,       9.70,Total nitrogen,       1.79
Somchair,2015-11-28,       2.64,      27.01,       9.88,       5.00,Total nitrogen,       1.75
Somchair,2015-12-07,       4.26,      28.22,       7.21,      26.50,Total nitrogen,       2.12
Somchair,2015-12-19,       1.34,      28.58,       1.43,       3.10,Total nitrogen,       1.84
Somchair,2016-01-14,       1.22,      28.94,      11.70,       2.00,Total nitrogen,       2.88
Somchair,2016-01-24,       1.34,      28.73,      11.49,       2.00,Total nitrogen,       2.84
Somchair,2016-02-14,       1.45,      28.52,      11.29,       2.00,Total nitrogen,       2.80
Somchair,2016-02-26,       1.57,      28.31,      11.08,       2.00,Total nitrogen,       2.76
Somchair,2016-03-20,       1.15,      28.09,       9.00,      10.00,Total nitrogen,       2.61
Somchair,2016-04-18,       1.10,      27.88,       9.04,      11.90,Total nitrogen,       2.47
Somchair,2016-04-24,       1.05,      27.67,       9.07,      13.80,Total nitrogen,       2.34
Somchair,2016-05-14,       1.86,      27.46,       9.42,      16.80,Total nitrogen,       1.64
Somchair,2016-05-22,       1.30,      25.50,       8.05,      19.00,Total nitrogen,       2.09
Somchair,2016-06-02,       1.06,      23.54,      11.54,       2.50,Total nitrogen,       2.46
Somchair,2016-06-13,       3.53,      37.36,       9.75,      12.70,Total nitrogen,       2.23
Somchair,2016-06-16,       6.01,      51.17,       7.96,      22.90,Total nitrogen,       1.99
Somchair,2016-06-26,       1.91,      68.88,       6.46,      22.30,Total nitrogen,       1.70
Somchair,2016-07-14,       3.13,      86.59,       7.30,      25.20,Total nitrogen,       3.13
Somchair,2016-07-20,       1.11,      71.39,       7.91,      24.00,Total nitrogen,       4.06
Somchair,2016-07-22,       1.58,      56.19,       8.71,      24.45,Total nitrogen,       2.90
Somchair,2016-07-24,       2.04,      40.99,       9.50,      24.90,Total nitrogen,       1.74
Somchair,2016-08-04,       2.30,      25.79,      10.30,      11.20,Total nitrogen,       2.30
Somchair,2016-08-12,       0.92,      25.27,      10.54,       2.40,Total nitrogen,       2.43
Somchair,2016-08-19,       2.91,      25.37,       9.82,      21.00,Total nitrogen,       1.51
Somchair,2016-08-28,       2.04,      25.48,       9.36,      21.00,Total nitrogen,       1.43
Somchair,2016-09-09,       1.17,      25.58,       8.90,      21.00,Total nitrogen,       1.36
Somchair,2016-09-12,       1.37,      25.91,       9.04,      20.05,Total nitrogen,       1.69
Somchair,2016-09-17,       1.57,      26.23,       9.17,      19.10,Total nitrogen,       2.03
Somchair,2016-09-24,       1.37,      26.56,       9.51,      18.00,Total nitrogen,       1.26
Somchair,2016-09-30,       1.16,      26.88,       9.41,      16.65,Total nitrogen,       1.34
Somchair,2016-10-15,       0.94,      27.21,       9.30,      15.30,Total nitrogen,       1.41
Somchair,2016-10-27,       0.98,      25.97,       9.34,      12.50,Total nitrogen,       1.23
Somchair,2016-10-29,       1.17,      24.74,      10.34,       9.00,Total nitrogen,       1.97
Somchair,2016-11-02,       1.36,      23.50,      11.34,       5.50,Total nitrogen,       2.71
Somchair,2016-11-03,       3.77,      51.00,      10.98,       5.80,Total nitrogen,       2.68
Somchair,2016-11-08,       4.12,      39.87,       7.94,      26.00,Total nitrogen,       1.68
Somchair,2016-11-25,       1.98,      35.58,      11.64,       4.70,Total nitrogen,       1.92
Somchair,2016-11-27,       1.99,      31.30,       9.55,       6.95,Total nitrogen,       1.52
Somchair,2016-12-11,       2.01,      27.01,       7.47,       9.20,Total nitrogen,       1.12
Somchair,2016-12-17,       1.06,      50.50,      11.35,       2.90,Total nitrogen,       1.91
Tansanee,2009-02-08,       4.71,      73.98,      10.09,      20.00,Total nitrogen,       1.93
Tansanee,2009-03-07,      10.64,      86.40,      10.15,      26.00,Total nitrogen,       1.95
Tansanee,2009-03-13,       2.71,      28.51,      13.43,       7.00,Total nitrogen,       1.97
Tansanee,2009-04-10,       0.00,      28.36,      12.94,      17.00,Total nitrogen,       1.99
Tansanee,2009-04-25,       2.67,      47.52,       7.23,      16.00,Total nitrogen,       2.01
Tansanee,2009-05-09,       8.69,      37.10,      12.13,      22.00,Total nitrogen,       2.03
Tansanee,2009-05-16,       5.33,      23.88,      10.84,      22.00,Total nitrogen,       2.05
Tansanee,2009-06-06,       9.65,      89.80,      14.85,      24.00,Total nitrogen,       2.07
Tansanee,2009-06-12,       2.49,      48.48,      12.24,       3.00,Total nitrogen,       2.08
Tansanee,2009-07-02,       2.81,      31.25,      12.38,       4.00,Total nitrogen,       2.10
Tansanee,2009-11-16,       4.59,      42.12,       9.79,       6.00,Total nitrogen,       2.12
Tansanee,2009-12-01,       2.81,      42.66,      11.82,       3.50,Total nitrogen,       2.14
Tansanee,2010-01-15,       3.03,      28.83,      10.37,       2.00,Total nitrogen,       2.16
Tansanee,2010-01-23,       3.24,      15.00,       8.91,       1.00,Total nitrogen,       2.18
Tansanee,2010-02-22,       2.97,      30.28,       9.34,       2.00,Total nitrogen,       2.20
Tansanee,2010-03-27,       2.70,      45.56,       9.77,      10.00,Total nitrogen,       2.22
Tansanee,2010-04-12,       2.44,      60.84,      10.20,       8.00,Total nitrogen,       2.24
Tansanee,2010-05-03,       2.17,      55.98,       9.11,       6.00,Total nitrogen,       2.26
Tansanee,2010-05-06,       1.90,      51.11,       8.03,      21.00,Total nitrogen,       2.28
Tansanee,2010-05-08,       1.86,      64.05,       7.31,      26.00,Total nitrogen,       2.30
Tansanee,2010-05-09,       1.82,      76.99,       6.58,      17.50,Total nitrogen,       2.32
Tansanee,2010-05-15,       1.78,      89.93,       5.86,       9.00,Total nitrogen,       2.34
Tansanee,2010-06-24,       1.82,      54.12,       7.54,      27.00,Total nitrogen,       2.36
Tansanee,2010-07-02,       1.86,      18.32,       9.23,       3.00,Total nitrogen,       2.38
Tansanee,2010-07-16,       1.96,      63.96,      12.60,      23.00,Total nitrogen,       2.39
Tansanee,2010-07-22,       2.06,     109.60,      15.96,      26.00,Total nitrogen,       2.41
Tansanee,2010-08-05,       2.16,      89.90,      14.14,      27.00,Total nitrogen,       2.43
Tansanee,2010-08-14,       2.26,      70.20,      12.31,      28.00,Total nitrogen,       2.45
Tansanee,2010-09-07,       2.36,      76.82,      11.52,      26.00,Total nitrogen,       2.47
Tansanee,2010-10-09,       2.46,      83.44,      10.73,      21.00,Total nitrogen,       2.49
Tansanee,2010-10-13,       2.56,      77.36,       9.31,      13.00,Total nitrogen,       2.51
Tansanee,2010-10-15,       2.66,      71.28,       7.89,      16.50,Total nitrogen,       2.53
Tansanee,2010-11-03,       2.76,      64.53,       9.63,       9.00,Total nitrogen,       2.55
Tansanee,2010-11-04,       6.54,      68.57,       3.80,      16.00,Total nitrogen,       2.57
Tansanee,2010-11-19,       5.38,      55.63,      10.58,       8.00,Total nitrogen,       2.59
Tansanee,2010-12-11,       4.23,      54.98,      10.01,       7.00,Total nitrogen,       2.61
Tansanee,2011-01-06,       3.08,      54.34,       9.43,      14.00,Total nitrogen,       2.63
Tansanee,2011-01-29,       1.92,      53.69,       8.86,       8.00,Total nitrogen,       2.65
Tansanee,2011-02-13,       2.43,      53.05,      10.34,       5.00,Total nitrogen,       2.67
Tansanee,2011-02-18,       2.94,      52.40,      11.81,       3.00,Total nitrogen,       2.69
Tansanee,2011-03-09,       2.87,      54.30,      11.08,      25.00,Total nitrogen,       2.71
Tansanee,2011-03-23,       2.79,      56.20,      10.36,       7.00,Total nitrogen,       2.72
Tansanee,2011-04-03,       2.72,      58.10,       9.63,       7.50,Total nitrogen,       2.74
Tansanee,2011-04-12,       2.65,      60.00,       8.90,       8.00,Total nitrogen,       2.76
Tansanee,2011-05-08,       2.79,      61.11,       7.66,      26.00,Total nitrogen,       2.78
Tansanee,2011-05-19,       2.93,      62.22,       6.42,      21.00,Total nitrogen,       2.80
Tansanee,2011-07-21,       3.46,      48.30,       6.16,      27.50,Total nitrogen,       2.82
Tansanee,2011-08-05,       3.92,      48.87,       6.76,      15.00,Total nitrogen,       2.84
Tansanee,2011-08-07,       4.37,      49.43,       7.35,      25.00,Total nitrogen,       2.86
Tansanee,2011-08-10,       4.83,      50.00,       7.95,      19.50,Total nitrogen,       2.88
Tansanee,2011-09-04,       1.44,      43.65,       7.34,      14.00,Total nitrogen,       2.90
Tansanee,2011-09-11,       2.41,      56.40,       6.39,      16.75,Total nitrogen,       2.92
Tansanee,2011-10-06,       3.37,      69.15,       5.44,      19.50,Total nitrogen,       2.94
Tansanee,2011-10-22,       6.23,      87.38,       7.07,      12.25,Total nitrogen,       2.96
Tansanee,2011-11-03,       9.09,     105.60,       8.70,       5.00,Total nitrogen,       2.98
Tansanee,2011-11-09,       7.85,      39.00,       6.79,      19.00,Total nitrogen,       3.00
Tansanee,2011-12-08,      10.74,      56.09,       6.63,      28.50,Total nitrogen,       3.02
Tansanee,2011-12-11,       7.81,      52.44,       7.45,      12.50,Total nitrogen,       3.03
Tansanee,2012-01-13,       6.77,      52.75,       7.38,       2.00,Total nitrogen,       3.05
Tansanee,2012-02-25,       5.74,      53.05,       7.31,       4.00,Total nitrogen,       3.07
Tansanee,2012-03-05,       4.70,      53.36,       7.25,      16.00,Total nitrogen,       3.09
Tansanee,2012-03-12,       3.66,      53.67,       7.18,      11.00,Total nitrogen,       3.11
Tansanee,2012-03-15,       2.63,      53.97,       7.11,       6.00,Total nitrogen,       3.13
Tansanee,2012-03-25,       1.59,      54.28,       7.04,       6.00,Total nitrogen,       3.15
Tansanee,2012-04-03,       3.80,      63.84,       9.54,       6.00,Total nitrogen,       3.17
Tansanee,2012-04-13,       2.65,      53.81,       7.51,      13.00,Total nitrogen,       3.19
Tansanee,2012-04-23,       1.50,      43.78,       5.49,      11.00,Total nitrogen,       3.21
Tansanee,2012-05-13,       2.88,      56.04,       5.74,      19.00,Total nitrogen,       3.23
Tansanee,2012-05-27,       4.26,      68.30,       5.99,      20.50,Total nitrogen,       3.25
Tansanee,2012-06-07,       1.50,      51.53,       4.93,      17.00,Total nitrogen,       3.27
Tansanee,2012-07-01,       4.24,      62.02,      10.73,       0.00,Total nitrogen,       3.29
Tansanee,2012-07-20,       8.42,      54.40,       5.71,      24.00,Total nitrogen,       3.31
Tansanee,2012-08-10,       6.69,      53.33,       6.37,      16.00,Total nitrogen,       3.33
Tansanee,2012-08-26,       4.96,      52.25,       7.02,      25.00,Total nitrogen,       3.34
Tansanee,2012-09-12,       3.23,      51.18,       7.68,      11.00,Total nitrogen,       3.36
Tansanee,2012-09-15,       1.50,      50.11,       7.28,      18.00,Total nitrogen,       3.38
Tansanee,2012-09-17,       5.04,      54.25,       6.47,      19.50,Total nitrogen,       3.40
Tansanee,2012-10-08,       8.58,      58.40,       5.67,      21.00,Total nitrogen,       3.42
Tansanee,2012-10-15,       3.20,       9.00,       7.89,      15.00,Total nitrogen,       3.44
Tansanee,2012-11-26,       2.35,      38.82,       8.75,      15.00,Total nitrogen,       3.46
Tansanee,2012-11-30,       1.50,      68.64,       9.62,      10.00,Total nitrogen,       3.48
Tansanee,2013-01-19,       4.80,      68.40,      10.22,       7.00,Total nitrogen,       3.50
Tansanee,2013-03-16,       1.50,      45.72,       8.67,      11.00,Total nitrogen,       3.50
Tansanee,2013-04-14,       1.50,      55.88,       9.22,       8.00,Total nitrogen,       3.50
Tansanee,2013-05-17,       1.50,      20.00,       6.09,      20.00,Total nitrogen,       3.50
Tansanee,2013-06-17,       6.39,     294.18,       9.41,      18.00,Total nitrogen,       2.30
Tansanee,2013-07-11,       3.30,      19.97,       9.16,       9.00,Total nitrogen,       3.21
Tansanee,2013-08-09,       7.16,      52.14,      15.46,      23.00,Total nitrogen,       3.52
Tansanee,2013-08-17,       1.50,       9.00,       6.04,      23.00,Total nitrogen,       3.74
Tansanee,2013-09-02,       1.50,      51.92,      10.38,       2.00,Total nitrogen,       3.50
Tansanee,2013-10-28,       3.31,       9.00,       8.63,       9.00,Total nitrogen,      10.53
Tansanee,2013-11-18,       4.26,       9.00,       9.70,      10.00,Total nitrogen,      13.59
Tansanee,2013-12-07,       3.15,     248.19,       5.40,      28.00,Total nitrogen,       1.91
Tansanee,2013-12-14,       1.50,       9.00,      13.97,       7.00,Total nitrogen,      14.07
Tansanee,2014-03-09,      10.03,      53.70,       9.80,      23.00,Total nitrogen,      21.51
Tansanee,2014-03-12,       7.14,      44.57,      10.42,       7.00,Total nitrogen,      13.85
Tansanee,2014-03-28,       5.17,      96.21,       8.28,       5.00,Total nitrogen,       3.23
Tansanee,2014-05-16,       4.92,      60.07,      10.32,      19.00,Total nitrogen,       3.00
Tansanee,2014-06-01,       1.50,       9.00,      12.36,       2.00,Total nitrogen,      15.77
Tansanee,2014-06-27,       4.50,      71.39,       5.85,      21.00,Total nitrogen,       2.83
Tansanee,2014-07-11,       3.64,      20.33,       9.10,      13.00,Total nitrogen,       9.03
Tansanee,2014-07-26,      10.17,      31.06,       2.72,      29.00,Total nitrogen,      12.01
Tansanee,2014-09-01,       8.74,      37.62,       6.59,       1.00,Total nitrogen,       8.29
Tansanee,2014-09-14,       7.32,      44.17,      10.46,      21.00,Total nitrogen,      17.63
Tansanee,2014-10-12,       5.18,      19.93,      13.54,       5.00,Total nitrogen,       8.27
Tansanee,2014-10-17,       1.60,       5.00,       7.11,      19.00,Total nitrogen,      15.94
Tansanee,2014-10-25,       5.11,      21.52,       8.79,      13.00,Total nitrogen,      15.68
Tansanee,2014-11-22,       5.40,      32.25,      10.38,       7.00,Total nitrogen,      22.52
Tansanee,2015-01-22,      17.95,     104.57,       8.92,       3.00,Total nitrogen,       8.07
Tansanee,2015-03-04,       4.88,      25.30,       8.42,      14.00,Total nitrogen,       3.35
Tansanee,2015-03-20,      22.48,     181.48,       9.27,       7.00,Total nitrogen,       6.10
Tansanee,2015-04-12,       4.38,      36.15,      12.42,       5.00,Total nitrogen,       3.61
Tansanee,2015-05-02,      10.62,     100.20,      10.15,      15.00,Total nitrogen,      10.71
Tansanee,2015-05-09,       1.50,      67.09,       7.47,      19.00,Total nitrogen,       2.75
Tansanee,2015-05-14,       1.50,       5.00,       7.38,      16.00,Total nitrogen,       2.47
Tansanee,2015-06-13,       1.50,      38.61,       5.56,      19.50,Total nitrogen,       2.66
Tansanee,2015-08-13,      11.56,      23.71,       8.93,      26.00,Total nitrogen,       2.54
Tansanee,2015-10-07,       1.50,      94.24,       8.02,      19.00,Total nitrogen,       2.21
Tansanee,2015-10-17,       1.50,      22.89,       8.42,      16.00,Total nitrogen,       3.52
Tansanee,2015-11-14,       3.35,      21.08,      10.04,      11.00,Total nitrogen,       2.82
Tansanee,2016-02-04,       1.50,      41.17,       9.82,       8.00,Total nitrogen,       2.67
Tansanee,2016-02-17,      74.71,     431.09,       9.71,      11.00,Total nitrogen,      16.37
Tansanee,2016-02-26,       4.84,      25.70,      10.37,       2.00,Total nitrogen,       2.69
Tansanee,2016-03-20,       1.50,      35.15,       8.04,      15.00,Total nitrogen,       2.64
Tansanee,2016-04-09,       1.50,      35.15,       4.59,      21.00,Total nitrogen,       2.26
Tansanee,2016-05-14,       1.50,      86.79,       7.74,      14.00,Total nitrogen,       4.56
Tansanee,2016-06-13,       6.98,      90.44,       6.14,      27.00,Total nitrogen,       4.72
Tansanee,2016-07-16,       4.63,      43.99,       4.87,      26.00,Total nitrogen,       7.08
Tansanee,2016-08-12,       5.83,      42.28,      10.66,       1.00,Total nitrogen,       4.18
Tansanee,2016-10-21,       3.13,      58.83,       9.00,      20.00,Total nitrogen,       2.68
Tansanee,2016-12-08,      14.29,      79.95,       5.54,      34.00,Total nitrogen,       1.95
